Ballarat,nem_13,BALBESS,VIC1,operating,BALBL1,battery_charging,30.0
Ballarat,nem_672,,VIC1,operating,,bioenergy_biogas,0.789
Ballarat Energy,nem_479,BALBG1,VIC1,operating,BALBG1,battery_discharging,30.0
Ballarat Hospital,nem_23,BBASEHOS,VIC1,operating,BBASEHOS,gas_recip,1.0
Banimboola,nem_16,BAPS,VIC1,operating,BAPS,hydro,12.0
Bannerton,nem_15,BANNSP,VIC1,operating,BANN1,solar_utility,50.0
Bannerton,nem_391,BANN1,VIC1,operating,BANN1,solar_utility,100.0
Bayswood Timber Hallam,nem_674,,VIC1,operating,,solar_utility,0.1502
Beaconhills College Berwick,nem_675,,VIC1,operating,,solar_utility,0.2002
Bendigo,nem_678,,VIC1,operating,,bioenergy_biogas,0.5
Berwick,nem_28,BERWICK,VIC1,operating,BERWICK,bioenergy_biogas,7.0
Berwick,nem_453,,VIC1,operating,,bioenergy_biomass,7.2
Bogong/Mackay,nem_354,MCKAY1,VIC1,operating,MCKAY1,hydro,300.0
Bogong/mackay,nem_182,MCKAY,VIC1,operating,MCKAY1,hydro,53.0
Bogong/mackay,nem_182,MCKAY,VIC1,operating,MCKAY2,hydro,53.0
Boronia,nem_684,,VIC1,operating,,hydro,0.11
Bridgewater,nem_685,,VIC1,operating,,solar_utility,1.3
Broadmeadows,nem_42,BROADMDW,VIC1,operating,BROADMDW,bioenergy_biogas,5.0
Broadmeadows Landfill,nem_463,BROADMDW,VIC1,operating,BROADMDW,bioenergy_biomass,5.0
Brooklyn,nem_44,BROOKLYN,VIC1,operating,BROOKLYN,bioenergy_biogas,3.0
Brooklyn U13,nem_464,BROOKLYN,VIC1,operating,BROOKLYN,bioenergy_biomass,2.83
Brooklyn U13,nem_464,BROOKLYN,VIC1,operating,BROOKLYN,bioenergy_biomass,
Brooklyn U13,nem_464,BROOKLYN,VIC1,operating,BROOKLYN,bioenergy_biomass,
Bulgana,nem_46,BULGANA,VIC1,operating,BULGANA1,wind,87.0
Bulgana,nem_407,BULGANA1,VIC1,operating,BULGANA1,wind,182.0
Bulgana Green,nem_687,,VIC1,committed,,battery_discharging,20.0
Bulgana Green,nem_687,,VIC1,committed,,wind,204.4
Bunurong Bangholme,nem_688,,VIC1,operating,,solar_utility,0.26
Cardinia Creek Minihydro,nem_689,,VIC1,operating,,hydro,0.09
Carina West H2e,nem_690,,VIC1,operating,,bioenergy_biomass,3.1
Cedar Meats Geelong,nem_691,,VIC1,operating,,solar_utility,0.1998
Challicum Hills,nem_57,CHALLWF,VIC1,operating,CHALLHWF,wind,52.0
Challicum Hills,nem_589,CHALLHWF,VIC1,operating,CHALLHWF,wind,52.5
Chepstowe,nem_59,CHPSTWF,VIC1,operating,CHPSTWF1,wind,6.0
Chepstowe,nem_351,CHPSTWF1,VIC1,operating,CHPSTWF1,wind,6.15
Cherry Tree,nem_60,CHYTWF,VIC1,operating,CHYTWF1,wind,57.0
Cherry Tree,nem_413,CHYTWF1,VIC1,committed,CHYTWF1,wind,57.6
Clayton,nem_62,CLAYTON,VIC1,operating,CLAYTON,bioenergy_biogas,11.0
Clayton Landfill,nem_465,CLAYTON,VIC1,operating,CLAYTON,bioenergy_biomass,11.0
Clover,nem_65,CLOVER,VIC1,operating,CLOVER,hydro,29.0
Codrington,nem_67,CODRGTON,VIC1,operating,CODRNGTON,wind,18.0
Codrington,nem_477,CODRNGTON,VIC1,operating,CODRNGTON,wind,18.2
Cohuna,nem_696,,VIC1,committed,,solar_utility,31.103
Coonoer Bridge,nem_54,CBWF,VIC1,operating,CBWF1,wind,19.8
Coonooer Bridge,nem_422,CBWF1,VIC1,operating,CBWF1,wind,19.8
Corio,nem_74,CORIO,VIC1,operating,CORIO1,bioenergy_biogas,1.0
Corio Landfill,nem_466,CORIO1,VIC1,operating,CORIO1,bioenergy_biomass,1.0
Crowlands,nem_77,CROWLWF,VIC1,commissioning,CROWLWF1,wind,79.0
Crowlands,nem_591,CROWLWF1,VIC1,operating,CROWLWF1,wind,79.95
Dartmouth,nem_83,DARTM,VIC1,operating,DARTM1,hydro,150.0
Dundonnell,nem_90,DUNDWF,VIC1,operating,DUNDWF3,wind,121.0
Dundonnell,nem_90,DUNDWF,VIC1,operating,DUNDWF2,wind,46.0
Dundonnell,nem_90,DUNDWF,VIC1,operating,DUNDWF1,wind,168.0
Dundonnell,nem_442,DUNDWF3,VIC1,operating,DUNDWF3,wind,121.0
Dundonnell,nem_442,DUNDWF3,VIC1,committed,DUNDWF1,wind,168.0
Dundonnell,nem_442,DUNDWF3,VIC1,operating,DUNDWF2,wind,46.0
Eildon,nem_94,EILDON,VIC1,operating,EILDON1,hydro,60.0
Eildon,nem_94,EILDON,VIC1,operating,EILDON2,hydro,60.0
Eildon,nem_95,EILDONPD,VIC1,operating,EILDON3,hydro,5.0
Elaine,nem_96,ELAINEWF,VIC1,operating,ELAINWF1,wind,83.0
Elaine,nem_550,ELAINWF1,VIC1,committed,ELAINWF1,wind,83.6
Energy Brix,nem_98,ENERGYB,VIC1,retired,MOR1,coal_brown,90.0
Energy Brix,nem_98,ENERGYB,VIC1,retired,MOR2,coal_brown,30.0
Energy Brix,nem_98,ENERGYB,VIC1,retired,MOR3,coal_brown,75.0
Flavorite Marketing,nem_706,,VIC1,operating,,solar_utility,0.1494
Gannawarra,nem_104,GANNBESS,VIC1,operating,GANNBG1,battery_discharging,30.0
Gannawarra,nem_104,GANNBESS,VIC1,operating,GANNBL1,battery_charging,30.0
Gannawarra,nem_105,GANNSF,VIC1,operating,GANNSF1,solar_utility,25.0
Gannawarra,nem_495,GANNSF1,VIC1,operating,GANNSF1,solar_utility,55.0
Gannawarra Energy,nem_480,GANNBG1,VIC1,operating,GANNBG1,battery_discharging,30.875
Glenmaggie,nem_109,GLENMAGG,VIC1,operating,GLENMAG1,hydro,4.0
Glenrowan West Sun,nem_711,,VIC1,committed,,solar_utility,132.0
Hallam,nem_130,HLMSEW01,VIC1,operating,HLMSEW01,hydro,1.0
Hallam Road,nem_120,HALAMRD,VIC1,operating,HALAMRD1,bioenergy_biogas,9.0
Hallam Road,nem_557,HALAMRD1,VIC1,operating,HALAMRD1,bioenergy_biomass,8.984
Hazelwood,nem_126,HAZEL,VIC1,retired,HWPS8,coal_brown,200.0
Hazelwood,nem_126,HAZEL,VIC1,retired,HWPS2,coal_brown,220.0
Hazelwood,nem_126,HAZEL,VIC1,retired,HWPS1,coal_brown,220.0
Hazelwood,nem_126,HAZEL,VIC1,retired,HWPS6,coal_brown,200.0
Hazelwood,nem_126,HAZEL,VIC1,retired,HWPS7,coal_brown,200.0
Hazelwood,nem_126,HAZEL,VIC1,retired,HWPS5,coal_brown,200.0
Hazelwood,nem_126,HAZEL,VIC1,retired,HWPS3,coal_brown,200.0
Hazelwood,nem_126,HAZEL,VIC1,retired,HWPS4,coal_brown,200.0
Hepburn,nem_127,HEPWIND,VIC1,operating,HEPWIND1,wind,4.0
Hepburn Community,nem_568,HEPWIND1,VIC1,operating,HEPWIND1,wind,4.1
Hume,nem_137,HUMEV,VIC1,operating,HUMEV,hydro,29.0
Jeeralang A,nem_143,JEERA,VIC1,operating,JLA02,gas_ocgt,51.0
Jeeralang A,nem_143,JEERA,VIC1,operating,JLA01,gas_ocgt,51.0
Jeeralang A,nem_143,JEERA,VIC1,operating,JLA03,gas_ocgt,51.0
Jeeralang A,nem_143,JEERA,VIC1,operating,JLA04,gas_ocgt,51.0
Jeeralang B,nem_144,JEERB,VIC1,operating,JLB03,gas_ocgt,76.0
Jeeralang B,nem_144,JEERB,VIC1,operating,JLB01,gas_ocgt,76.0
Jeeralang B,nem_144,JEERB,VIC1,operating,JLB02,gas_ocgt,76.0
Jessica Way Truganina,nem_714,,VIC1,operating,,solar_utility,0.365
Jindabyne Pump,nem_263,SNWYGJP2,VIC1,operating,SNWYGJP2,pumps,70.0
Jl King & Co,nem_715,,VIC1,operating,,solar_utility,0.15
Karadoc,nem_148,KARSF,VIC1,operating,KARSF1,solar_utility,104.0
Karadoc,nem_544,KARSF1,VIC1,operating,KARSF1,solar_utility,104.0
Kiamal,nem_718,,VIC1,committed,,solar_utility,199.95
Kiata,nem_150,KIATAWF,VIC1,operating,KIATAWF1,wind,31.0
Kiata,nem_545,KIATAWF1,VIC1,operating,KIATAWF1,wind,31.05
Laverton North,nem_167,LNGS,VIC1,operating,LNGS1,gas_ocgt,156.0
Laverton North,nem_167,LNGS,VIC1,operating,LNGS2,gas_ocgt,156.0
Longford,nem_168,LONGFORD,VIC1,operating,LONGFORD,gas_ocgt,44.0
Loy Yang A,nem_170,LOYYANGA,VIC1,operating,LYA3,coal_brown,560.0
Loy Yang A,nem_170,LOYYANGA,VIC1,operating,LYA4,coal_brown,560.0
Loy Yang A,nem_170,LOYYANGA,VIC1,operating,LYA1,coal_brown,560.0
Loy Yang A,nem_170,LOYYANGA,VIC1,operating,LYA2,coal_brown,530.0
Loy Yang B,nem_171,LOYYB,VIC1,operating,LOYYB2,coal_brown,500.0
Loy Yang B,nem_171,LOYYB,VIC1,operating,LOYYB1,coal_brown,500.0
Macarthur,nem_175,MACARTH,VIC1,operating,MACARTH1,wind,420.0
Macarthur,nem_364,MACARTH1,VIC1,operating,MACARTH1,wind,420.0
Maroona,nem_179,MAROOWF1,VIC1,operating,MAROOWF1,wind,6.0
Maroona,nem_393,MAROOWF1,VIC1,operating,MAROOWF1,wind,6.8
Melbourne Regional Landfill,nem_552,,VIC1,operating,,bioenergy_biomass,8.88
Midland Highway Orrvale,nem_730,,VIC1,operating,,solar_utility,0.509
Moorabool,nem_733,,VIC1,committed,,wind,312.0
Mornington Waste Disposal,nem_193,MORNW,VIC1,operating,MORNW,bioenergy_biogas,1.0
Mornington Waste Disposal Facility,nem_481,MORNW,VIC1,operating,MORNW,bioenergy_biomass,1.0
Mortlake,nem_194,MORTLK,VIC1,operating,MORTLK11,gas_ocgt,283.0
Mortlake,nem_194,MORTLK,VIC1,operating,MORTLK12,gas_ocgt,283.0
Mortons Lane,nem_189,MLWF,VIC1,operating,MLWF1,wind,20.0
Mortons Lane,nem_565,MLWF1,VIC1,operating,MLWF1,wind,19.5
Mount Waverley,nem_737,,VIC1,operating,,hydro,0.355
Mt Gellibrand,nem_197,MTGELWF,VIC1,operating,MTGELWF1,wind,137.984
Mt Gellibrand,nem_567,MTGELWF1,VIC1,operating,MTGELWF1,wind,43.904
Mt Gellibrand,nem_567,MTGELWF1,VIC1,operating,MTGELWF1,wind,12.544
Mt Gellibrand,nem_567,MTGELWF1,VIC1,operating,MTGELWF1,wind,9.408
Mt Gellibrand,nem_567,MTGELWF1,VIC1,operating,MTGELWF1,wind,28.224
Mt Gellibrand,nem_567,MTGELWF1,VIC1,operating,MTGELWF1,wind,18.816
Mt Gellibrand,nem_567,MTGELWF1,VIC1,operating,MTGELWF1,wind,25.088
Mt Mercer,nem_198,MTMERCER,VIC1,operating,MERCER01,wind,131.0
Mt Mercer,nem_569,MERCER01,VIC1,operating,MERCER01,wind,131.2
Murra Warra,nem_202,MUWAWF,VIC1,commissioning,MUWAWF1,wind,231.0
Murra Warra,nem_650,MUWAWF1,VIC1,operating,MUWAWF1,wind,231.8
Murray,nem_200,MURRAY,VIC1,operating,MURRAY,hydro,1500.0
Newhaven College,nem_741,,VIC1,operating,,solar_utility,0.2432
Newport,nem_206,NEWPORT,VIC1,operating,NPS,gas_steam,500.0
Numurkah,nem_210,NUMURKSF,VIC1,operating,NUMURSF1,solar_utility,74.0
Numurkah,nem_575,NUMURSF2,VIC1,operating,NUMURSF2,solar_utility,38.0
Numurkah,nem_575,NUMURSF2,VIC1,operating,NUMURSF1,solar_utility,74.0
Oaklands Hill,nem_215,OAKLAND,VIC1,operating,OAKLAND1,wind,67.0
Oaklands Hill,nem_367,OAKLAND1,VIC1,operating,OAKLAND1,wind,67.0
Portland,nem_227,PORTWF,VIC1,operating,PORTWF,wind,148.0
Portland,nem_389,,VIC1,operating,,wind,450.0
Portland,nem_596,,VIC1,operating,,wind,148.0
Rewaste Wollert,nem_754,,VIC1,operating,,bioenergy_biogas,1.06
Rubicon,nem_244,RUBICON,VIC1,operating,RUBICON,hydro,13.0
SCS Shepparton,nem_759,,VIC1,operating,,solar_utility,0.3
Sale Hospital,nem_758,,VIC1,operating,,solar_utility,0.2636
Salt Creek,nem_246,SALTCRK,VIC1,operating,SALTCRK1,wind,54.0
Salt Creek,nem_611,SALTCRK1,VIC1,operating,SALTCRK1,wind,54.0
Shamic Sheetmetal,nem_761,,VIC1,operating,,solar_utility,0.3052
Shepparton,nem_250,SHEP1,VIC1,operating,SHEP1,bioenergy_biogas,1.0
Shepparton,nem_762,,VIC1,operating,,bioenergy_biomass,0.78
Shepparton Facility,nem_437,SHEP1,VIC1,operating,SHEP1,bioenergy_biomass,1.1
Somerton,nem_4,AGLSOM,VIC1,operating,AGLSOM,gas_ocgt,170.0
Springvale,nem_273,SVALE,VIC1,operating,SVALE1,bioenergy_biogas,5.0
Springvale Landfill,nem_467,SVALE1,VIC1,operating,SVALE1,bioenergy_biomass,4.2
Stockyard Hill,nem_772,,VIC1,committed,,wind,531.93
Swan Hill Solar Farm,nem_776,,VIC1,operating,,solar_utility,7.2
Swan Hill Solar Farm,nem_776,,VIC1,operating,,solar_utility,7.2
Tatura Biomass,nem_282,TATURA,VIC1,operating,TATURA01,bioenergy_biogas,1.0
Tatura Biomass Generator,nem_438,TATURA01,VIC1,operating,TATURA01,bioenergy_biomass,1.1
Timboon West,nem_289,TIMWEST,VIC1,operating,TIMWEST,wind,7.0
Timboon West,nem_394,TIMWEST,VIC1,operating,TIMWEST,wind,7.2
Todae Eltham,nem_788,,VIC1,operating,,solar_utility,0.1842
Todae La Trobe University Bendigo,nem_782,,VIC1,operating,,solar_utility,0.3498
Todae La Trobe University Wodonga,nem_783,,VIC1,operating,,solar_utility,0.223
Todae Nillumbik,nem_784,,VIC1,operating,,solar_utility,0.1245
Toora,nem_291,TOORAWF,VIC1,operating,TOORAWF,wind,21.0
Toora,nem_652,TOORAWF,VIC1,operating,TOORAWF,wind,21.0
Traralgon Network Support,nem_287,TGNSS,VIC1,operating,TGNSS1,gas_recip,10.0
University Of Melbourne Archives Brunswick,nem_798,,VIC1,operating,,solar_utility,0.0916
University Of Melbourne Mccoy Carlton,nem_799,,VIC1,operating,,solar_utility,0.0733
University Of Melbourne Performing Arts Centre Southbank,nem_800,,VIC1,operating,,solar_utility,0.1365
University Of Melbourne Peter Hall Parkville,nem_801,,VIC1,operating,,solar_utility,0.0478
University Of Melbourne Sports Centre Parkville,nem_802,,VIC1,operating,,solar_utility,0.1608
University Of Melbourne The Spot Carlton,nem_803,,VIC1,operating,,solar_utility,0.0588
Valley Peaking,nem_302,VPGS,VIC1,operating,VPGS1,gas_ocgt,50.0
Valley Peaking,nem_302,VPGS,VIC1,operating,VPGS5,gas_ocgt,50.0
Valley Peaking,nem_302,VPGS,VIC1,operating,VPGS2,gas_ocgt,50.0
Valley Peaking,nem_302,VPGS,VIC1,operating,VPGS4,gas_ocgt,50.0
Valley Peaking,nem_302,VPGS,VIC1,operating,VPGS6,gas_ocgt,50.0
Valley Peaking,nem_302,VPGS,VIC1,operating,VPGS3,gas_ocgt,50.0
Vawdrey Manufacturing,nem_805,,VIC1,operating,,solar_utility,0.7526
Wantirna,nem_808,,VIC1,operating,,hydro,0.132
Waubra,nem_304,WAUBRAWF,VIC1,operating,WAUBRAWF,wind,192.0
Waubra,nem_603,WAUBRAWF,VIC1,operating,WAUBRAWF,wind,192.0
Wemen,nem_306,WEMENSF1,VIC1,operating,WEMENSF1,solar_utility,97.0
Wemen,nem_656,WEMENSF1,VIC1,operating,WEMENSF1,solar_utility,97.5
West Kiewa,nem_320,WKIEWA,VIC1,operating,WKIEWA1,hydro,31.0
West Kiewa,nem_320,WKIEWA,VIC1,operating,WKIEWA2,hydro,31.0
William Hovell,nem_595,WILLHOV1,VIC1,operating,WILLHOV1,hydro,1.5
Winton,nem_811,,VIC1,committed,,solar_utility,85.0
Wollert,nem_321,WOLLERT,VIC1,operating,WOLLERT1,bioenergy_biogas,7.0
Wollert,nem_560,WOLLERT1,VIC1,operating,WOLLERT1,bioenergy_biomass,7.0
Wonthaggi,nem_322,WONWP,VIC1,operating,WONWP,wind,12.0
Wonthaggi,nem_602,WONWP,VIC1,operating,WONWP,wind,12.0
Wyndham,nem_332,WYNDW,VIC1,operating,WYNDW,bioenergy_biogas,1.0
Wyndham Waste Disposal Facility,nem_485,WYNDW,VIC1,operating,WYNDW,bioenergy_biomass,1.0
Yallourn W,nem_334,YALLOURN,VIC1,operating,YWPS4,coal_brown,380.0
Yallourn W,nem_334,YALLOURN,VIC1,operating,YWPS2,coal_brown,360.0
Yallourn W,nem_334,YALLOURN,VIC1,operating,YWPS3,coal_brown,380.0
Yallourn W,nem_334,YALLOURN,VIC1,operating,YWPS1,coal_brown,360.0
Yaloak South,nem_340,YSWF,VIC1,operating,YSWF1,wind,28.0
Yaloak South,nem_597,YSWF1,VIC1,operating,YSWF1,wind,28.7
Yambuk,nem_335,YAMBUK,VIC1,operating,YAMBUKWF,wind,30.0
Yambuk,nem_478,YAMBUKWF,VIC1,operating,YAMBUKWF,wind,30.0
Yarrawonga,nem_341,YWNGAHYD,VIC1,operating,YWNGAHYD,hydro,9.0
Yatpool,nem_816,,VIC1,committed,,solar_utility,44.0
Yatpool,nem_816,,VIC1,committed,,solar_utility,50.0
Yawong,nem_338,YAWWF,VIC1,operating,YAWWF1,wind,7.2
Yawong,nem_395,YAWWF1,VIC1,operating,YAWWF1,wind,7.2
Yendon,nem_339,YENDONWF,VIC1,commissioning,YENDWF1,wind,144.0
Yendon,nem_551,YENDWF1,VIC1,operating,YENDWF1,wind,144.4
Zilzie Winery,nem_818,,VIC1,operating,,solar_utility,0.1134
Albany,wem_1,ALBANY,WA1,operating,ALBANY_WF1,wind,21.6
Badgingarra,wem_2,BADGINGARRA,WA1,operating,BADGINGARRA_WF1,wind,130.0
Bluewaters,wem_3,BLUEWATERS,WA1,operating,BW2_BLUEWATERS_G1,coal_black,217.0
Bluewaters,wem_3,BLUEWATERS,WA1,operating,BW1_BLUEWATERS_G2,coal_black,217.0
Bremer Bay,wem_5,BREMER_BAY,WA1,operating,BREMER_BAY_WF1,wind,0.6
Cockburn,wem_6,COCKBURN,WA1,operating,COCKBURN_CCG1,gas_ccgt,249.7
Collgar,wem_7,INVESTEC_COLLGAR,WA1,operating,INVESTEC_COLLGAR_WF1,wind,206.0
Collie,wem_8,COLLIE,WA1,operating,COLLIE_G1,coal_black,318.3
Denmark,wem_9,DCWL_DENMARK,WA1,operating,DCWL_DENMARK_WF1,wind,1.44
Emu Downs,wem_10,EDWFMAN,WA1,operating,EDWFMAN_WF1,wind,80.0
Geraldton,wem_11,TESLA_GERALDTON,WA1,operating,TESLA_GERALDTON_G1,distillate,9.9
Gosnells,wem_12,GOSNELLS,WA1,operating,GOSNELLS,bioenergy_biogas,0.0
Grasmere,wem_13,GRASMERE,WA1,operating,GRASMERE_WF1,wind,13.8
Greenough River,wem_14,GREENOUGH_RIVER,WA1,operating,GREENOUGH_RIVER_PV1,solar_utility,40.0
Henderson,wem_15,HENDERSON_RENEWABLE,WA1,operating,HENDERSON_RENEWABLE_IG1,bioenergy_biogas,3.0
Kalamunda,wem_16,KALAMUNDA_SG,WA1,operating,KALAMUNDA_SG,bioenergy_biogas,1.3
Kalbarri,wem_17,KALBARRI,WA1,operating,KALBARRI_WF1,wind,1.6
Kambalda,wem_18,STHRNCRS,WA1,operating,STHRNCRS_EG,gas_ocgt,23.0
Karakin,wem_19,BLAIRFOX_KARAKIN,WA1,operating,BLAIRFOX_KARAKIN_WF1,wind,5.0
Kemerton,wem_21,KEMERTON,WA1,operating,KEMERTON_GT12,gas_ocgt,154.7
Kemerton,wem_21,KEMERTON,WA1,operating,KEMERTON_GT11,gas_ocgt,154.7
Kemerton,wem_22,TESLA_KEMERTON,WA1,operating,TESLA_KEMERTON_G1,distillate,9.9
Kwinana,wem_23,KWINANA,WA1,operating,KWINANA_GT2,gas_ocgt,103.2
Kwinana,wem_23,KWINANA,WA1,operating,KWINANA_GT3,gas_ocgt,103.2
Kwinana,wem_23,KWINANA,WA1,operating,PPP_KCP_EG1,gas_ocgt,85.7
Kwinana,wem_71,KWINANA_OLD,WA1,retired,KWINANA_C6,coal_black,200.0
Kwinana,wem_71,KWINANA_OLD,WA1,retired,KWINANA_C5,coal_black,200.0
Kwinana Cogen,wem_27,TIWEST_COG1,WA1,operating,TIWEST_COG1,gas_ocgt,42.1
Kwinana Swift,wem_26,PERTHENERGY_KWINANA,WA1,operating,PERTHENERGY_KWINANA_GT1,gas_ocgt,116.0
Manjimup,wem_28,BRIDGETOWN_BIOMASS_PLANT,WA1,operating,BRIDGETOWN_BIOMASS_PLANT,bioenergy_biomass,40.0
Merredin,wem_29,NAMKKN_MERR,WA1,operating,NAMKKN_MERR_SG1,gas_ocgt,92.6
Merredin Solar Farm,wem_98,,WA1,operating,MERSOLAR_PV1,solar_utility,100.0
Merredin Solar Farm,wem_98,,WA1,operating,BLAIRFOX_BEROSRD_WF1,wind,9.252
Merredin Solar Farm,wem_98,,WA1,operating,YANDIN_WF1,wind,211.68
Metro,wem_30,AMBRISOLAR,WA1,operating,AMBRISOLAR_PV1,solar_utility,0.96
Mirrabooka,wem_31,ATLAS,WA1,operating,ATLAS,bioenergy_biogas,0.0
Mount Barker,wem_32,SKYFRM_MTBARKER,WA1,operating,SKYFRM_MTBARKER_WF1,wind,2.43
Muja AB,wem_72,MUJA_AB,WA1,retired,MUJA_M1,coal_black,60.0
Muja AB,wem_72,MUJA_AB,WA1,retired,MUJA_M4,coal_black,60.0
Muja AB,wem_72,MUJA_AB,WA1,retired,MUJA_M3,coal_black,60.0
Muja AB,wem_72,MUJA_AB,WA1,retired,MUJA_M2,coal_black,60.0
Muja CD,wem_36,MUJA,WA1,operating,MUJA_G8,coal_black,212.6
Muja CD,wem_36,MUJA,WA1,operating,MUJA_G6,coal_black,193.6
Muja CD,wem_36,MUJA,WA1,operating,MUJA_G7,coal_black,212.6
Muja CD,wem_36,MUJA,WA1,operating,MUJA_G5,coal_black,195.8
Mumbida,wem_37,MWF_MUMBIDA,WA1,operating,MWF_MUMBIDA_WF1,wind,55.0
Mungarra,wem_40,MUNGARRA,WA1,operating,MUNGARRA_GT3,gas_ocgt,38.0
Mungarra,wem_40,MUNGARRA,WA1,operating,MUNGARRA_GT2,gas_ocgt,39.5
Mungarra,wem_40,MUNGARRA,WA1,operating,MUNGARRA_GT1,gas_ocgt,39.5
Neerabup,wem_41,NEWGEN_NEERABUP,WA1,operating,NEWGEN_NEERABUP_GT1,gas_ocgt,342.0
Newgen Kwinana,wem_42,NEWGEN_KWINANA,WA1,operating,NEWGEN_KWINANA_CCG1,gas_ccgt,335.0
Northam,wem_43,NORTHAM_SF,WA1,operating,NORTHAM_SF_PV1,solar_utility,9.8
Northam,wem_44,TESLA_NORTHAM,WA1,operating,TESLA_NORTHAM_G1,distillate,9.9
Parkeston,wem_45,PRK_AG,WA1,operating,PRK_AG,gas_ocgt,68.0
Picton,wem_46,TESLA_PICTON,WA1,operating,TESLA_PICTON_G1,distillate,9.9
Pinjar,wem_54,PINJAR,WA1,operating,PINJAR_GT7,gas_ocgt,39.3
Pinjar,wem_54,PINJAR,WA1,operating,PINJAR_GT1,gas_ocgt,38.5
Pinjar,wem_54,PINJAR,WA1,operating,PINJAR_GT10,gas_ocgt,118.15
Pinjar,wem_54,PINJAR,WA1,operating,PINJAR_GT11,gas_ocgt,130.0
Pinjar,wem_54,PINJAR,WA1,operating,PINJAR_GT2,gas_ocgt,38.5
Pinjar,wem_54,PINJAR,WA1,operating,PINJAR_GT3,gas_ocgt,39.3
Pinjar,wem_54,PINJAR,WA1,operating,PINJAR_GT4,gas_ocgt,39.3
Pinjar,wem_54,PINJAR,WA1,operating,PINJAR_GT5,gas_ocgt,39.3
Pinjar,wem_54,PINJAR,WA1,operating,PINJAR_GT9,gas_ocgt,118.15
Pinjara,wem_57,ALINTA_PNJ,WA1,operating,ALINTA_PNJ_U2,gas_ocgt,143.0
Pinjara,wem_57,ALINTA_PNJ,WA1,operating,ALINTA_PNJ_U1,gas_ocgt,143.0
Red Hill,wem_58,RED_HILL,WA1,operating,RED_HILL,bioenergy_biogas,3.64
Richgro,wem_59,BIOGAS01,WA1,operating,BIOGAS01,bioenergy_biogas,2.0
Rockingham,wem_60,ROCKINGHAM,WA1,operating,ROCKINGHAM,bioenergy_biogas,4.0
South Cardup,wem_61,SOUTH_CARDUP,WA1,operating,SOUTH_CARDUP,bioenergy_biogas,4.158
Tamala Park,wem_62,TAMALA_PARK,WA1,operating,TAMALA_PARK,bioenergy_biogas,4.8
Wagerup,wem_65,ALCOA_WGP,WA1,operating,ALINTA_WGP_U2,gas_ocgt,196.0
Wagerup,wem_65,ALCOA_WGP,WA1,operating,ALCOA_WGP,gas_ocgt,26.0
Wagerup,wem_65,ALCOA_WGP,WA1,operating,ALINTA_WGP_GT,gas_ocgt,196.0
Walkaway,wem_66,ALINTA_WWF,WA1,operating,ALINTA_WWF,wind,89.1
West Hills,wem_67,BLAIRFOX_WESTHILLS,WA1,operating,BLAIRFOX_WESTHILLS_WF3,wind,5.0
West Kalgoorlie,wem_69,WEST_KALGOORLIE,WA1,operating,WEST_KALGOORLIE_GT3,distillate,23.3
West Kalgoorlie,wem_69,WEST_KALGOORLIE,WA1,operating,WEST_KALGOORLIE_GT2,distillate,41.2
